Year,Average Temp,Days Over 90,Days Under 32,Fips Code
2000,54.5,20.666666666666668,127.33333333333333,18101
2000,54.6,23.333333333333332,106.33333333333333,18105
2000,51.5,23.333333333333332,107.66666666666667,18107
2000,53.20000000000001,12.0,117.33333333333333,18109
2000,54.5,22.333333333333332,113.0,18117
2000,53.29999999999999,17.666666666666668,113.33333333333333,18119
2000,55.0,30.0,113.66666666666667,18121
2000,57.1,30.333333333333332,97.66666666666667,18123
2000,58.0,35.0,77.0,18125
2000,51.20000000000001,21.0,87.66666666666667,18127
2000,51.29999999999999,27.333333333333332,88.33333333333333,18131
2000,51.79999999999999,9.333333333333334,128.66666666666666,18133
2000,51.6,17.0,123.33333333333333,18135
2000,53.79999999999999,22.333333333333332,97.33333333333333,18139
2000,49.79999999999999,12.0,110.33333333333333,18141
2000,54.9,21.0,110.0,18145
2000,57.1,27.666666666666668,90.33333333333333,18147
2000,48.79999999999999,10.0,105.66666666666667,18151
2000,54.9,18.333333333333332,121.33333333333333,18153
2000,52.70000000000001,21.666666666666668,102.0,18157
2000,51.29999999999999,17.0,121.0,18159
2000,60.70000000000001,45.0,102.33333333333333,18163
2000,52.70000000000001,29.0,90.33333333333333,18165
2000,53.9,22.333333333333332,110.33333333333333,18167
2000,57.29999999999999,29.0,113.33333333333333,18173
2000,52.79999999999999,34.333333333333336,86.66666666666667,18177
2000,51.9,8.0,115.66666666666667,18179
2000,51.70000000000001,25.333333333333332,126.33333333333333,19001
2000,49.79999999999999,17.666666666666668,137.33333333333334,19005
2000,48.20000000000001,17.333333333333332,161.33333333333334,19011
2000,48.29999999999999,14.0,153.66666666666666,19013
2000,50.20000000000001,18.666666666666668,144.66666666666666,19015
2000,47.29999999999999,18.0,140.66666666666666,19017
2000,47.5,15.333333333333334,160.66666666666666,19021
2000,48.79999999999999,21.0,149.66666666666666,19027
2000,50.20000000000001,23.0,155.0,19029
2000,48.6,15.333333333333334,156.66666666666666,19031
2000,45.9,17.333333333333332,156.66666666666666,19033
2000,47.6,18.333333333333332,159.0,19035
2000,46.79999999999999,26.0,156.33333333333334,19041
