Fips Code,Year,Days with > 0.1 inch of Precipitation,Extreme maximum precipitation,Days with snow depth > 1 inch
42071,2011,141,4.59,5
42073,2001,151,4.59,5
42073,2001,151,2.5,5
42073,2001,151,2.5,9
42073,2011,176,2.5,9
42073,2011,176,1.51,9
42075,2001,104,1.51,9
42075,2001,104,1.64,9
42075,2001,104,1.64,6
42075,2011,146,1.64,6
42075,2011,146,5.7,6
42075,2011,146,5.7,9
42077,2001,82,5.7,9
42077,2001,82,3.33,9
42077,2001,82,3.33,9
42077,2011,149,3.33,9
42077,2011,149,4.48,9
42077,2011,149,4.48,9
42079,2001,128,4.48,9
42079,2001,128,1.72,9
42079,2001,128,1.72,9
42079,2011,153,1.72,9
42079,2011,153,4.18,9
42079,2011,153,4.18,13
42081,2001,131,4.18,13
42081,2001,131,1.89,13
42081,2001,131,1.89,10
42081,2011,154,1.89,10
42081,2011,154,3.62,10
42081,2011,154,3.62,12
42083,2001,146,3.62,12
42083,2001,146,3.5,12
42083,2001,146,3.5,18
42083,2011,184,3.5,18
42083,2011,184,1.7,18
42083,2011,184,1.7,32
42087,2001,104,1.7,32
42087,2001,104,2.12,32
42087,2001,104,2.12,5
42089,2001,125,2.12,5
42089,2001,125,4.13,5
42089,2001,125,4.13,9
42089,2011,146,4.13,9
42089,2011,146,4.56,9
42091,2001,83,4.56,9
42091,2001,83,3.32,9
42091,2001,83,3.32,0
42091,2011,115,3.32,0
42091,2011,115,5.93,0
42093,2001,115,5.93,3
42097,2001,116,5.93,3
42097,2001,116,2.44,3
42097,2001,116,2.44,3
42097,2011,159,2.44,3
42097,2011,159,5.35,3
42097,2011,159,5.35,12
42101,2001,101,5.35,12
42101,2001,101,2.41,12
42101,2001,101,2.41,4
42101,2011,137,2.41,4
42101,2011,137,6.73,4
42101,2011,137,6.73,7
42103,2001,137,6.73,13
42103,2011,132,6.73,13
42103,2011,132,3.78,13
42105,2001,140,3.78,13
42105,2001,140,2.25,13
42105,2001,140,2.25,10
42105,2011,202,2.25,10
42105,2011,202,1.79,10
42105,2011,202,1.79,28
42107,2001,122,1.79,28
42107,2001,122,2.5,28
42107,2001,122,2.5,14
42107,2011,167,2.5,14
42107,2011,167,3.47,14
42109,2001,116,3.47,14
42109,2001,116,3.13,14
42109,2001,116,3.13,5
42109,2011,161,3.13,5
42109,2011,161,3.57,5
42109,2011,161,3.57,12
42111,2001,91,3.57,12
42111,2001,91,1.33,12
42111,2001,91,1.33,15
42111,2011,184,1.33,15
42111,2011,184,2.55,15
42113,2001,137,2.55,15
42113,2001,137,3.06,15
42113,2001,137,3.06,24
42113,2011,198,3.06,24
42113,2011,198,7.82,24
42113,2011,198,7.82,29
42115,2001,143,7.82,29
42115,2001,143,3.07,29
42115,2001,143,3.07,23
42115,2011,135,3.07,23
42115,2011,135,2.62,23
42117,2001,93,2.62,23
42117,2001,93,3.93,23
42117,2001,93,3.93,18
42117,2011,143,3.93,18
42117,2011,143,4.29,18
42117,2011,143,4.29,24
42119,2001,117,4.29,24
42119,2001,117,3.33,24
42119,2001,117,3.33,6
42119,2011,157,3.33,6
42119,2011,157,4.04,6
42119,2011,157,4.04,11
42121,2001,145,4.04,11
42121,2001,145,2.34,11
42121,2001,145,2.34,20
42121,2011,202,2.34,20
42121,2011,202,1.7,20
42123,2001,153,1.7,20
42123,2001,153,1.56,20
42123,2001,153,1.56,18
42123,2011,195,1.56,18
42123,2011,195,1.66,18
42125,2001,145,1.66,18
42125,2001,145,0.99,18
42125,2001,145,0.99,6
42125,2011,178,0.99,6
42125,2011,178,1.67,6
42127,2001,76,1.67,6
42127,2001,76,1.75,6
42127,2001,76,1.75,13
42127,2011,167,1.75,13
42127,2011,167,4.74,13
42129,2001,137,4.74,13
42129,2001,137,1.06,13
42129,2001,137,1.06,0
42129,2011,159,1.06,0
42129,2011,159,2.28,0
42129,2011,159,2.28,8
42133,2001,77,2.28,8
42133,2001,77,1.65,8
42133,2001,77,1.65,6
42133,2011,132,1.65,6
42133,2011,132,3.96,6
42133,2011,132,3.96,9
44003,2001,111,3.96,9
44003,2001,111,2.66,9
44003,2001,111,2.66,11
44003,2011,126,2.66,11
44003,2011,126,2.25,11
44003,2011,126,2.25,12
44005,2001,126,2.25,12
44005,2001,126,2.34,12
44005,2001,126,2.34,7
44005,2011,90,2.34,7
44005,2011,90,2.48,7
44007,2001,128,2.48,7
44007,2001,128,5.25,7
44007,2001,128,5.25,20
44007,2011,135,5.25,20
44007,2011,135,2.73,20
44007,2011,135,2.73,12
44009,2001,110,2.73,12
44009,2001,110,3.82,12
44009,2001,110,3.82,10
44009,2011,127,3.82,10
44009,2011,127,5.07,10
45001,2001,76,5.07,10
45001,2001,76,2.05,10
45001,2001,76,2.05,0
45001,2011,88,2.05,0
45001,2011,88,1.51,0
45003,2001,82,1.51,0
45003,2001,82,2.2,0
45003,2001,82,2.2,0
45003,2011,110,2.2,0
45003,2011,110,3.82,0
45007,2001,71,3.82,0
45007,2001,71,2.8,0
45007,2001,71,2.8,0
45007,2011,98,2.8,0
45007,2011,98,2.0,0
45009,2011,95,2.0,0
45009,2011,95,1.87,0
45011,2011,74,1.87,0
45011,2011,74,2.82,0
45013,2001,97,2.82,0
45013,2001,97,4.03,0
45013,2001,97,4.03,0
45013,2011,106,4.03,0
45013,2011,106,4.38,0
45013,2011,106,4.38,0
45015,2011,121,4.38,0
45015,2011,121,3.31,0
45015,2011,121,3.31,0
45017,2001,66,3.31,0
45017,2001,66,2.89,0
45017,2001,66,2.89,0
45017,2011,60,2.89,0
45017,2011,60,2.36,0
45019,2001,95,2.36,0
45019,2001,95,3.42,0
45019,2001,95,3.42,0
45019,2011,83,3.42,0
45019,2011,83,2.81,0
45019,2011,83,2.81,0
45021,2001,105,2.81,0
45021,2001,105,2.53,0
45021,2001,105,2.53,0
45021,2011,115,2.53,0
45021,2011,115,1.82,0
45023,2001,93,1.82,0
45023,2001,93,1.7,0
45023,2001,93,1.7,0
45023,2011,92,1.7,0
45023,2011,92,1.98,0
45025,2001,98,1.98,0
45025,2001,98,1.67,0
45025,2001,98,1.67,0
45025,2011,151,1.67,0
45025,2011,151,2.25,0
45027,2001,87,2.25,0
45027,2001,87,2.14,0
45027,2001,87,2.14,0
45027,2011,95,2.14,0
45027,2011,95,2.3,0
45029,2001,104,2.3,0
45029,2001,104,2.1,0
45029,2001,104,2.1,0
45029,2011,102,2.1,0
45029,2011,102,2.98,0
45031,2001,80,2.98,0
45031,2001,80,2.14,0
45031,2001,80,2.14,0
45031,2011,92,2.14,0
45031,2011,92,3.1,0
45033,2001,72,3.1,0
45033,2001,72,1.6,0
45033,2001,72,1.6,0
45035,2011,98,1.6,0
45035,2011,98,2.38,0
45037,2001,111,2.38,0
45037,2001,111,2.07,0
45037,2001,111,2.07,0
45037,2011,102,2.07,0
45037,2011,102,1.9,0
45039,2001,43,1.9,0
45039,2001,43,2.9,0
45039,2001,43,2.9,0
45039,2011,108,2.9,0
45039,2011,108,2.0,0
45041,2001,104,2.0,0
45041,2001,104,2.02,0
45041,2001,104,2.02,0
45041,2011,70,2.02,0
45041,2011,70,1.69,0
45043,2001,86,1.69,0
45043,2001,86,3.24,0
45043,2001,86,3.24,0
45043,2011,68,3.24,0
45043,2011,68,3.37,0
45045,2001,146,3.37,0
45045,2001,146,2.6,0
45045,2001,146,2.6,1
45045,2011,112,2.6,1
45045,2011,112,2.08,1
45045,2011,112,2.08,2
45047,2001,68,2.08,2
45047,2001,68,1.67,2
45047,2001,68,1.67,0
45047,2011,92,1.67,0
45047,2011,92,1.8,0
45049,2001,97,1.8,0
45049,2001,97,4.03,0
45049,2001,97,4.03,0
45049,2011,96,4.03,0
45049,2011,96,2.16,0
45051,2001,85,2.16,0
45051,2001,85,3.45,0
45051,2001,85,3.45,0
45051,2011,87,3.45,0
45051,2011,87,2.65,0
45053,2001,74,2.65,0
45053,2001,74,2.5,0
45053,2001,74,2.5,0
45053,2011,106,2.5,0
45053,2011,106,2.64,0
45055,2001,66,2.64,0
45055,2001,66,1.38,0
45055,2001,66,1.38,0
45055,2011,88,1.38,0
45055,2011,88,3.0,0
45057,2001,89,3.0,0
45057,2001,89,1.63,0
45057,2001,89,1.63,0
45057,2011,109,1.63,0
45057,2011,109,2.19,0
45059,2001,109,2.19,0
45059,2001,109,2.59,0
45059,2001,109,2.59,0
45059,2011,102,2.59,0
45059,2011,102,1.81,0
45061,2001,78,1.81,0
45061,2001,78,2.22,0
45061,2001,78,2.22,0
45063,2001,83,2.22,0
45063,2001,83,1.94,0
45063,2001,83,1.94,0
45063,2011,106,1.94,0
45063,2011,106,1.37,0
45063,2011,106,1.37,1
45065,2001,109,1.37,1
45065,2001,109,3.9,1
45065,2001,109,3.9,0
45067,2001,72,3.9,0
45067,2001,72,1.6,0
45067,2001,72,1.6,0
45067,2011,88,1.6,0
45067,2011,88,3.41,0
45069,2001,98,3.41,0
45069,2001,98,1.67,0
45069,2001,98,1.67,0
45069,2011,151,1.67,0
45069,2011,151,2.25,0
45071,2001,110,2.25,0
45071,2001,110,1.68,0
45071,2001,110,1.68,0
45071,2011,100,1.68,0
45071,2011,100,1.54,0
45073,2001,116,1.54,0
45073,2001,116,3.28,0
45073,2001,116,3.28,0
45073,2011,123,3.28,0
45073,2011,123,3.02,0
45075,2001,101,3.02,0
45075,2001,101,1.95,0
45075,2001,101,1.95,0
45075,2011,86,1.95,0
45075,2011,86,1.94,0
45077,2001,105,1.94,0
45077,2001,105,2.67,0
45077,2001,105,2.67,0
45077,2011,121,2.67,0
45077,2011,121,2.9,0
45079,2001,105,2.9,0
45079,2001,105,1.81,0
45079,2001,105,1.81,0
45079,2011,108,1.81,0
45079,2011,108,2.0,0
45079,2011,108,2.0,1
45081,2001,83,2.0,1
45081,2001,83,1.94,1
45081,2001,83,1.94,0
45081,2011,109,1.94,0
45081,2011,109,1.69,0
45083,2001,106,1.69,0
45083,2001,106,2.54,0
45083,2001,106,2.54,0
45083,2011,105,2.54,0
45083,2011,105,2.32,0
45083,2011,105,2.32,1
45085,2001,66,2.32,1
45085,2001,66,2.89,1
45085,2001,66,2.89,0
45085,2011,60,2.89,0
45085,2011,60,2.36,0
45087,2001,100,2.36,0
45087,2001,100,2.65,0
45087,2001,100,2.65,0
45087,2011,107,2.65,0
45087,2011,107,1.67,0
45089,2001,102,1.67,0
45089,2001,102,2.71,0
45089,2001,102,2.71,0
45089,2011,94,2.71,0
45089,2011,94,2.25,0
45091,2001,100,2.25,0
45091,2001,100,1.7,0
45091,2001,100,1.7,0
45091,2011,97,1.7,0
45091,2011,97,2.42,0
46003,2001,44,2.42,0
46003,2001,44,1.7,0
46003,2001,44,1.7,10
46003,2011,85,1.7,10
46003,2011,85,3.5,10
46005,2001,85,3.5,10
46005,2001,85,3.68,10
46005,2001,85,3.68,7
46005,2011,98,3.68,7
46005,2011,98,2.3,7
46005,2011,98,2.3,14
46007,2001,77,2.3,14
46007,2001,77,1.43,14
46007,2001,77,1.43,21
46007,2011,109,1.43,21
46007,2011,109,1.8,21
46009,2001,80,1.8,21
46009,2001,80,1.83,21
46009,2001,80,1.83,9
46009,2011,83,1.83,9
46009,2011,83,1.21,9
46011,2001,66,1.21,9
46011,2001,66,3.15,9
46011,2001,66,3.15,12
46011,2011,98,3.15,12
46011,2011,98,2.3,12
46013,2001,87,2.3,12
46013,2001,87,1.85,12
46013,2001,87,1.85,14
46013,2011,107,1.85,14
46013,2011,107,2.92,14
46013,2011,107,2.92,12
46015,2001,85,2.92,12
46015,2001,85,2.47,12
46015,2001,85,2.47,16
46015,2011,99,2.47,16
46015,2011,99,3.66,16
46017,2001,74,3.66,16
46017,2001,74,2.01,16
46017,2011,94,2.01,16
46017,2011,94,2.05,16
46017,2011,94,2.05,18
46019,2001,47,2.05,18
46019,2001,47,2.3,18
46019,2001,47,2.3,5
46019,2011,122,2.3,5
46019,2011,122,2.36,5
46019,2011,122,2.36,17
46021,2001,47,2.36,17
46021,2001,47,2.12,17
46021,2001,47,2.12,5
46021,2011,79,2.12,5
46021,2011,79,1.2,5
46021,2011,79,1.2,22
46023,2001,86,1.2,22
46023,2001,86,2.34,22
46023,2001,86,2.34,14
46023,2011,80,2.34,14
46023,2011,80,5.5,14
46025,2001,77,5.5,14
46025,2001,77,2.62,14
46025,2001,77,2.62,8
46025,2011,103,2.62,8
46025,2011,103,1.93,8
46027,2001,79,1.93,8
46027,2001,79,2.42,8
46027,2001,79,2.42,9
46027,2011,89,2.42,9
46027,2011,89,1.24,9
46027,2011,89,1.24,13
46029,2001,85,1.24,13
46029,2001,85,1.53,13
46029,2011,49,1.53,13
46029,2011,49,1.55,13
46029,2011,49,1.55,16
46031,2001,60,1.55,16
46031,2001,60,1.53,16
46031,2001,60,1.53,6
46031,2011,79,1.53,6
46031,2011,79,1.75,6
46033,2001,75,1.75,6
46033,2001,75,1.28,6
46033,2001,75,1.28,10
46033,2011,88,1.28,10
46033,2011,88,2.71,10
46033,2011,88,2.71,20
46035,2001,53,2.71,20
46035,2001,53,2.4,20
46035,2001,53,2.4,4
46035,2011,92,2.4,4
46035,2011,92,1.6,4
46037,2001,42,1.6,4
46037,2001,42,1.6,4
46037,2001,42,1.6,7
46037,2011,106,1.6,7
46037,2011,106,1.3,7
46037,2011,106,1.3,17
46039,2001,91,1.3,17
46039,2001,91,3.2,17
46039,2001,91,3.2,17
46039,2011,64,3.2,17
46039,2011,64,1.86,17
46041,2001,44,1.86,17
46041,2001,44,0.9,17
46041,2001,44,0.9,9
46041,2011,119,0.9,9
46041,2011,119,2.03,9
46043,2001,76,2.03,9
46043,2001,76,2.63,9
46043,2001,76,2.63,13
46045,2001,84,2.63,13
46045,2001,84,1.68,13
46045,2001,84,1.68,12
46045,2011,101,1.68,12
46045,2011,101,1.91,12
46045,2011,101,1.91,15
46047,2001,91,1.91,15
46047,2001,91,2.63,15
46047,2001,91,2.63,11
46047,2011,96,2.63,11
46047,2011,96,2.26,11
46049,2001,78,2.26,11
46049,2001,78,2.19,11
46049,2001,78,2.19,2
46049,2011,86,2.19,2
46049,2011,86,2.54,2
46051,2001,73,2.54,2
46051,2001,73,2.2,2
46051,2001,73,2.2,6
46051,2011,66,2.2,6
46051,2011,66,3.02,6
46051,2011,66,3.02,13
46053,2001,56,3.02,13
46053,2001,56,2.6,13
46053,2001,56,2.6,15
46053,2011,110,2.6,15
46053,2011,110,3.75,15
46055,2001,68,3.75,15
46055,2001,68,2.26,15
46055,2001,68,2.26,12
46055,2011,57,2.26,12
46055,2011,57,1.58,12
46057,2001,69,1.58,12
46057,2001,69,3.03,12
46057,2001,69,3.03,17
46059,2011,92,3.03,17
46059,2011,92,3.22,17
46061,2001,69,3.22,17
46061,2001,69,2.7,17
46061,2011,75,2.7,17
46061,2011,75,2.0,17
46063,2001,63,2.0,17
46063,2001,63,1.95,17
46063,2001,63,1.95,12
46063,2011,81,1.95,12
46063,2011,81,1.89,12
46063,2011,81,1.89,33
46065,2001,76,1.89,33
46065,2001,76,1.11,33
46065,2001,76,1.11,19
46065,2011,64,1.11,19
46065,2011,64,1.85,19
46065,2011,64,1.85,23
46067,2001,76,1.85,23
46067,2001,76,2.11,23
46067,2001,76,2.11,13
46067,2011,76,2.11,13
46067,2011,76,1.67,13
46067,2011,76,1.67,10
46069,2001,73,1.67,10
46069,2001,73,1.17,10
46069,2001,73,1.17,13
46071,2001,72,1.17,13
46071,2001,72,1.55,13
46071,2001,72,1.55,13
46071,2011,100,1.55,13
46071,2011,100,1.51,13
46071,2011,100,1.51,17
46073,2001,77,1.51,17
46073,2001,77,3.14,17
46073,2001,77,3.14,11
46075,2001,83,3.14,11
46075,2001,83,1.48,11
46075,2001,83,1.48,14
46075,2011,93,1.48,14
46075,2011,93,2.06,14
46075,2011,93,2.06,16
46077,2001,71,2.06,16
46077,2001,71,3.18,16
46077,2001,71,3.18,14
46077,2011,85,3.18,14
46077,2011,85,1.52,14
46079,2001,79,1.52,14
46079,2001,79,2.36,14
46079,2001,79,2.36,11
46079,2011,78,2.36,11
46079,2011,78,1.62,11
46079,2011,78,1.62,10
46081,2001,82,1.62,10
46081,2001,82,1.63,10
46081,2001,82,1.63,20
46081,2011,116,1.63,20
46081,2011,116,2.49,20
46081,2011,116,2.49,51
46083,2001,68,2.49,51
46083,2001,68,3.15,51
46083,2001,68,3.15,12
46085,2001,73,3.15,12
46085,2001,73,1.35,12
46085,2001,73,1.35,14
46085,2011,102,1.35,14
46085,2011,102,1.82,14
46085,2011,102,1.82,15
46087,2001,56,1.82,15
46087,2001,56,3.8,15
46087,2001,56,3.8,11
46087,2011,102,3.8,11
46087,2011,102,2.06,11
46087,2011,102,2.06,9
46089,2001,71,2.06,9
46089,2001,71,1.88,9
46089,2001,71,1.88,13
46089,2011,84,1.88,13
46089,2011,84,2.1,13
46091,2001,70,2.1,13
46091,2001,70,1.82,13
46091,2001,70,1.82,13
46091,2011,85,1.82,13
46091,2011,85,4.02,13
46091,2011,85,4.02,15
46093,2001,67,4.02,15
46093,2001,67,1.05,15
46093,2001,67,1.05,13
46093,2011,126,1.05,13
46093,2011,126,2.76,13
46095,2001,86,2.76,13
46095,2001,86,2.08,13
46095,2001,86,2.08,14
46095,2011,95,2.08,14
46095,2011,95,1.95,14
46097,2011,87,1.95,14
46097,2011,87,1.96,14
46099,2001,81,1.96,14
46099,2001,81,3.36,14
46099,2001,81,3.36,9
46099,2011,98,3.36,9
46099,2011,98,1.85,9
46099,2011,98,1.85,12
46101,2011,94,1.85,12
46101,2011,94,2.78,12
46103,2001,105,2.78,12
46103,2001,105,1.46,12
46103,2001,105,1.46,14
46103,2011,124,1.46,14
46103,2011,124,2.24,14
46103,2011,124,2.24,22
46105,2001,54,2.24,22
46105,2001,54,1.32,22
46105,2001,54,1.32,9
46105,2011,71,1.32,9
46105,2011,71,1.5,9
46105,2011,71,1.5,16
46107,2011,62,1.5,16
46107,2011,62,1.9,16
46109,2001,73,1.9,16
46109,2001,73,1.7,16
46109,2001,73,1.7,15
46109,2011,117,1.7,15
46109,2011,117,2.05,15
46109,2011,117,2.05,16
46111,2001,54,2.05,16
46111,2001,54,2.1,16
46111,2001,54,2.1,14
46113,2001,86,2.1,14
46113,2001,86,2.22,14
46113,2001,86,2.22,12
46113,2011,94,2.22,12
46113,2011,94,2.28,12
46115,2001,58,2.28,12
46115,2001,58,1.67,12
46115,2001,58,1.67,10
46115,2011,81,1.67,10
46115,2011,81,1.6,10
46117,2001,89,1.6,10
46117,2001,89,1.24,10
46117,2001,89,1.24,11
46117,2011,77,1.24,11
46117,2011,77,2.1,11
46119,2001,89,2.1,11
46119,2001,89,1.65,11
46119,2001,89,1.65,19
46119,2011,92,1.65,19
46119,2011,92,2.06,19
46121,2001,88,2.06,19
46121,2001,88,1.41,19
46121,2001,88,1.41,13
46121,2011,109,1.41,13
46121,2011,109,2.66,13
46121,2011,109,2.66,20
46123,2001,59,2.66,20
46123,2001,59,2.21,20
46123,2001,59,2.21,14
46123,2011,102,2.21,14
46123,2011,102,2.98,14
46125,2001,79,2.98,14
46125,2001,79,2.42,14
46125,2001,79,2.42,9
46125,2011,90,2.42,9
46125,2011,90,1.66,9
46127,2011,84,1.66,9
46127,2011,84,2.11,9
46129,2001,77,2.11,9
46129,2001,77,1.44,9
46129,2001,77,1.44,12
46129,2011,81,1.44,12
46129,2011,81,1.44,12
46129,2011,81,1.44,11
46135,2001,70,1.44,11
46135,2001,70,2.15,11
46135,2001,70,2.15,9
46135,2011,97,2.15,9
46135,2011,97,2.03,9
46137,2001,68,2.03,9
46137,2001,68,0.9,9
46137,2001,68,0.9,13
46137,2011,79,0.9,13
46137,2011,79,2.0,13
47001,2001,119,2.0,13
47001,2001,119,2.05,13
47001,2001,119,2.05,0
47001,2011,124,2.05,0
47001,2011,124,6.89,0
47001,2011,124,6.89,2
47003,2001,123,6.89,2
47003,2001,123,2.36,2
47003,2001,123,2.36,0
47003,2011,125,2.36,0
47003,2011,125,3.05,0
47005,2001,112,3.05,0
47005,2001,112,6.54,0
47005,2001,112,6.54,1
47005,2011,117,6.54,1
47005,2011,117,5.64,1
47005,2011,117,5.64,5
47007,2001,121,5.64,5
47007,2001,121,3.46,5
47007,2001,121,3.46,0
47007,2011,134,3.46,0
47007,2011,134,4.0,0
47009,2001,150,4.0,0
47009,2001,150,2.1,0
47009,2001,150,2.1,3
47009,2011,108,2.1,3
47009,2011,108,5.86,3
47009,2011,108,5.86,7
47011,2001,121,5.86,7
47011,2001,121,1.78,7
47011,2001,121,1.78,0
47011,2011,70,1.78,0
47011,2011,70,10.4,0
47013,2001,119,10.4,0
47013,2001,119,1.92,0
47013,2011,123,1.92,0
47013,2011,123,2.14,0
47015,2001,123,2.14,0
47015,2001,123,2.65,0
47015,2001,123,2.65,0
47015,2011,144,2.65,0
47015,2011,144,3.56,0
47017,2001,144,3.56,1
47017,2011,97,3.56,1
47017,2011,97,3.8,1
47019,2001,130,3.8,1
47019,2001,130,2.55,1
47019,2001,130,2.55,1
47021,2001,110,2.55,1
47021,2001,110,4.02,1
47021,2001,110,4.02,0
47021,2011,102,4.02,0
47021,2011,102,3.75,0
47021,2011,102,3.75,3
47023,2011,115,3.75,3
47023,2011,115,3.48,3
47025,2001,153,3.48,3
47025,2001,153,1.89,3
47025,2001,153,1.89,1
47025,2011,151,1.89,1
47025,2011,151,5.28,1
47025,2011,151,5.28,6
47027,2011,148,5.28,6
47027,2011,148,2.65,6
47029,2001,115,2.65,6
47029,2001,115,3.05,6
47029,2001,115,3.05,0
47029,2011,121,3.05,0
47029,2011,121,3.33,0
47029,2011,121,3.33,1
47031,2001,104,3.33,1
47031,2001,104,2.55,1
47031,2001,104,2.55,0
47031,2011,122,2.55,0
47031,2011,122,2.45,0
47035,2001,135,2.45,0
47035,2001,135,4.6,0
47035,2001,135,4.6,2
47035,2011,124,4.6,2
47035,2011,124,3.69,2
47037,2001,113,3.69,2
47037,2001,113,2.97,2
47037,2001,113,2.97,1
47037,2011,128,2.97,1
47037,2011,128,2.65,1
47037,2011,128,2.65,3
47039,2001,121,2.65,3
47039,2001,121,4.55,3
47039,2001,121,4.55,2
47039,2011,117,4.55,2
47039,2011,117,4.52,2
47041,2001,132,4.52,2
47041,2001,132,2.0,2
47041,2001,132,2.0,0
47041,2011,142,2.0,0
47041,2011,142,3.97,0
47041,2011,142,3.97,3
47043,2001,122,3.97,3
47043,2001,122,4.4,3
47043,2001,122,4.4,1
47043,2011,136,4.4,1
47043,2011,136,3.95,1
47043,2011,136,3.95,4
47045,2011,113,3.95,4
47045,2011,113,4.33,4
47047,2011,98,4.33,4
47047,2011,98,4.3,4
47049,2001,126,4.3,4
47049,2001,126,2.12,4
47049,2001,126,2.12,2
47049,2011,139,2.12,2
47049,2011,139,2.89,2
47051,2001,141,2.89,2
47051,2001,141,4.45,2
47051,2001,141,4.45,0
47051,2011,130,4.45,0
47051,2011,130,3.4,0
47053,2001,116,3.4,0
47053,2001,116,5.55,0
47053,2001,116,5.55,0
47053,2011,112,5.55,0
47053,2011,112,4.3,0
47055,2001,124,4.3,0
47055,2001,124,3.08,0
47055,2001,124,3.08,1
47055,2011,124,3.08,1
47055,2011,124,3.37,1
47055,2011,124,3.37,2
47057,2001,110,3.37,2
47057,2001,110,2.37,2
47057,2001,110,2.37,2
47059,2011,152,2.37,2
47059,2011,152,3.06,2
47059,2011,152,3.06,6
47061,2001,129,3.06,6
47061,2001,129,2.4,6
47061,2001,129,2.4,1
47061,2011,129,2.4,1
47061,2011,129,6.15,1
47061,2011,129,6.15,5
47063,2001,130,6.15,5
47063,2001,130,2.13,5
47063,2001,130,2.13,1
47063,2011,129,2.13,1
47063,2011,129,3.05,1
47063,2011,129,3.05,3
47065,2001,118,3.05,3
47065,2001,118,3.03,3
47065,2001,118,3.03,0
47065,2011,87,3.03,0
47065,2011,87,8.55,0
47065,2011,87,8.55,2
47067,2011,180,8.55,2
47067,2011,180,3.16,2
47069,2001,117,3.16,2
47069,2001,117,4.66,2
47069,2001,117,4.66,0
47069,2011,110,4.66,0
47069,2011,110,4.03,0
47071,2001,114,4.03,0
47071,2001,114,4.28,0
47071,2001,114,4.28,1
47071,2011,123,4.28,1
47071,2011,123,3.32,1
47073,2001,89,3.32,1
47073,2001,89,3.25,1
47073,2001,89,3.25,1
47073,2011,143,3.25,1
47073,2011,143,2.7,1
47073,2011,143,2.7,4
47075,2001,105,2.7,4
47075,2001,105,6.0,4
47075,2001,105,6.0,0
47075,2011,106,6.0,0
47075,2011,106,4.21,0
47077,2001,105,4.21,0
47077,2001,105,4.33,0
47077,2001,105,4.33,0
47077,2011,90,4.33,0
47077,2011,90,5.22,0
47077,2011,90,5.22,4
47079,2001,124,5.22,4
47079,2001,124,4.68,4
47079,2001,124,4.68,0
47079,2011,138,4.68,0
47079,2011,138,4.42,0
47081,2001,91,4.42,0
47081,2001,91,3.2,0
47081,2001,91,3.2,1
47081,2011,135,3.2,1
47081,2011,135,2.68,1
47083,2001,108,2.68,1
47083,2001,108,4.78,1
47083,2001,108,4.78,0
47083,2011,134,4.78,0
47083,2011,134,3.45,0
47087,2001,104,3.45,0
47087,2001,104,2.27,0
47087,2001,104,2.27,0
47087,2011,149,2.27,0
47087,2011,149,2.4,0
47089,2001,98,2.4,0
47089,2001,98,2.33,0
47089,2001,98,2.33,0
47089,2011,137,2.33,0
47089,2011,137,2.82,0
47091,2001,116,2.82,0
47091,2001,116,2.01,0
47091,2001,116,2.01,1
47093,2001,121,2.01,1
47093,2001,121,2.52,1
47093,2011,121,2.52,1
47093,2011,121,6.04,1
47093,2011,121,6.04,2
47095,2001,121,6.04,0
47095,2011,107,6.04,0
47095,2011,107,4.45,0
47097,2001,121,4.45,0
47097,2001,121,4.0,0
47097,2001,121,4.0,0
47097,2011,96,4.0,0
47097,2011,96,4.95,0
47099,2001,96,4.95,0
47099,2011,119,4.95,0
47099,2011,119,3.5,0
47101,2001,116,3.5,0
47101,2001,116,3.04,0
47101,2001,116,3.04,0
47101,2011,123,3.04,0
47101,2011,123,3.02,0
47103,2001,123,3.02,0
47103,2001,123,2.0,0
47103,2001,123,2.0,0
47103,2011,133,2.0,0
47103,2011,133,2.67,0
47105,2001,113,2.67,0
47105,2001,113,2.4,0
47105,2001,113,2.4,0
47107,2001,120,2.4,0
47107,2001,120,3.35,0
47107,2001,120,3.35,1
47107,2011,126,3.35,1
47107,2011,126,7.44,1
47109,2001,109,7.44,1
47109,2001,109,3.7,1
47109,2001,109,3.7,0
47109,2011,126,3.7,0
47109,2011,126,5.24,0
47111,2001,48,5.24,0
47111,2001,48,2.97,0
47111,2001,48,2.97,2
47113,2001,109,2.97,2
47113,2001,109,4.7,2
47113,2001,109,4.7,1
47113,2011,114,4.7,1
47113,2011,114,3.55,1
47115,2001,116,3.55,1
47115,2001,116,2.53,1
47115,2001,116,2.53,1
47115,2011,113,2.53,1
47115,2011,113,5.07,1
47115,2011,113,5.07,5
47117,2001,112,5.07,5
47117,2001,112,3.1,5
47117,2001,112,3.1,0
47117,2011,134,3.1,0
47117,2011,134,3.36,0
47119,2001,124,3.36,0
47119,2001,124,2.65,0
47119,2001,124,2.65,0
47119,2011,121,2.65,0
47119,2011,121,2.39,0
47121,2001,114,2.39,0
47121,2001,114,2.8,0
47121,2001,114,2.8,0
47121,2011,117,2.8,0
47121,2011,117,7.85,0
47123,2001,97,7.85,0
47123,2001,97,2.78,0
47123,2001,97,2.78,1
47123,2011,106,2.78,1
47123,2011,106,6.67,1
47125,2001,133,6.67,1
47125,2001,133,4.02,1
47125,2001,133,4.02,0
47125,2011,132,4.02,0
47125,2011,132,3.14,0
47127,2001,114,3.14,0
47127,2001,114,2.6,0
47127,2001,114,2.6,0
47127,2011,131,2.6,0
